date       time    	Air_Temp	Barometric_Press	Dew_Point	Relative_Humidity	Wind_Dir	Wind_Gust	Wind_Speed
2009_01_02 22:20:10	22.30	30.00	15.50	74.80	242.60	17.00	14.40
2009_01_02 22:26:24	22.90	30.00	15.40	72.60	245.60	21.00	16.20
2009_01_02 22:32:38	22.70	30.00	17.00	78.40	241.20	22.00	18.40
2009_01_02 22:38:53	22.60	30.00	16.00	75.20	245.60	22.00	17.00
2009_01_02 22:45:08	22.50	30.00	16.50	77.40	251.40	20.00	15.40
2009_01_02 22:51:23	22.20	30.00	15.50	75.00	251.20	19.00	16.40
2009_01_02 22:57:38	22.00	30.00	13.40	69.20	258.00	18.00	15.40
2009_01_02 23:03:51	21.90	30.00	15.70	76.80	250.80	19.00	15.60
2009_01_02 23:10:06	22.30	30.00	16.90	79.20	250.80	20.00	16.40
2009_01_02 23:16:21	22.30	30.00	15.30	74.00	247.40	21.00	16.60
2009_01_02 23:22:35	22.30	30.00	15.40	74.40	247.00	22.00	16.60
2009_01_02 23:28:49	22.20	30.00	15.60	75.20	245.60	20.00	14.60
2009_01_02 23:35:05	22.20	30.00	14.60	72.40	250.20	20.00	14.20
2009_01_02 23:41:20	22.20	30.00	14.10	70.60	248.80	18.00	15.00
2009_01_02 23:47:36	22.20	30.00	14.10	70.60	253.20	17.00	14.20
2009_01_02 23:53:50	22.10	30.00	14.70	72.80	251.00	18.00	16.00
2009_01_03 00:00:06	21.90	30.00	14.10	71.20	254.40	19.00	14.60
2009_01_03 00:06:21	21.90	30.00	14.90	74.00	251.20	19.00	15.40
2009_01_03 00:12:35	22.20	30.00	14.90	73.20	250.40	21.00	17.40
2009_01_03 00:18:49	22.10	30.00	14.10	70.80	248.00	19.00	15.40
2009_01_03 00:25:03	21.90	30.00	14.60	73.00	247.60	18.00	14.60
2009_01_03 00:31:16	21.70	30.00	14.10	72.00	248.40	13.00	10.60
2009_01_03 00:37:30	21.60	30.00	14.60	73.80	243.60	15.00	11.40
2009_01_03 00:43:44	22.10	30.00	16.00	77.20	237.00	16.00	13.20
2009_01_03 00:49:57	22.30	30.00	15.50	74.60	249.80	16.00	12.40
2009_01_03 00:56:11	22.10	30.10	14.90	73.40	237.40	15.00	12.80
2009_01_03 01:02:24	21.80	30.10	14.40	72.60	178.40	16.00	 6.80
2009_01_03 01:08:38	21.80	30.10	14.70	73.60	147.20	11.00	 5.00
2009_01_03 01:14:52	21.90	30.10	15.40	75.60	212.60	16.00	 9.20
2009_01_03 01:21:06	21.80	30.10	13.70	70.60	163.60	16.00	 4.60
2009_01_03 01:27:19	21.60	30.10	13.80	71.40	225.20	11.00	 6.60
2009_01_03 01:33:33	21.80	30.10	14.80	74.20	241.60	21.00	16.20
2009_01_03 01:39:46	21.70	30.10	14.30	72.60	232.80	21.00	11.00
2009_01_03 01:46:00	22.10	30.10	15.50	75.60	234.60	23.00	18.40
2009_01_03 01:52:13	21.60	30.10	13.20	69.80	185.20	17.00	 8.20
2009_01_03 01:58:27	21.40	30.10	13.60	71.40	121.80	15.00	 3.80
2009_01_03 02:04:41	21.10	30.10	13.90	73.40	153.60	11.00	 8.40
2009_01_03 02:10:55	21.10	30.10	14.00	73.40	214.20	11.00	 2.80
2009_01_03 02:17:09	20.80	30.10	13.10	71.80	122.00	 5.00	 2.00
2009_01_03 02:23:22	20.70	30.10	13.70	74.00	209.20	 8.00	 3.80
2009_01_03 02:29:39	20.90	30.10	13.70	73.20	205.60	13.00	 6.40
2009_01_03 02:35:53	20.80	30.10	12.60	70.00	231.60	15.00	 3.60
2009_01_03 02:42:06	21.30	30.10	15.40	77.60	130.40	13.00	 9.80
2009_01_03 02:48:20	20.90	30.10	14.70	76.40	151.00	17.00	 9.40
2009_01_03 02:54:34	20.90	30.10	15.60	79.60	145.20	15.00	10.80
2009_01_03 03:00:48	20.80	30.10	15.10	78.60	146.40	14.00	 8.60
2009_01_03 03:07:02	20.40	30.10	13.50	74.20	151.60	11.00	 5.20
2009_01_03 03:13:16	20.30	30.10	16.70	85.60	148.80	17.00	12.40
2009_01_03 03:19:30	20.20	30.10	17.00	87.20	135.60	16.00	13.20
2009_01_03 03:25:44	20.20	30.10	17.00	87.20	135.20	20.00	12.80
2009_01_03 03:31:58	20.10	30.20	16.50	85.80	139.20	19.00	16.20
2009_01_03 03:38:11	20.40	30.20	17.50	88.40	149.40	20.00	13.00
2009_01_03 03:44:25	19.40	30.20	16.80	89.60	151.80	18.00	12.00
2009_01_03 03:50:38	19.50	30.20	16.60	88.60	159.60	17.00	13.00
2009_01_03 03:56:53	19.80	30.20	16.80	88.00	172.20	15.00	11.40
2009_01_03 04:03:06	19.70	30.20	16.90	88.60	175.60	16.00	12.00
2009_01_03 04:09:20	19.30	30.20	17.30	91.60	173.80	14.00	11.60
2009_01_03 04:15:34	18.90	30.20	17.00	92.00	174.20	16.00	12.80
2009_01_03 04:21:47	18.80	30.20	16.70	91.40	179.40	13.00	11.40
2009_01_03 04:28:01	18.60	30.20	16.00	89.20	169.80	13.00	11.60
2009_01_03 04:34:15	18.70	30.20	16.30	90.00	162.20	13.00	11.40
2009_01_03 04:40:28	18.80	30.20	17.00	92.40	170.40	14.00	11.40
2009_01_03 04:46:42	18.30	30.20	16.70	93.00	161.60	15.00	12.60
2009_01_03 04:52:55	17.90	30.20	16.30	93.60	162.40	17.00	13.60
2009_01_03 04:59:09	17.40	30.20	16.30	95.40	158.60	18.00	15.40
2009_01_03 05:05:23	17.30	30.20	16.60	97.20	166.00	18.00	14.20
2009_01_03 05:11:37	17.40	30.20	16.60	96.20	174.20	18.00	14.40
2009_01_03 05:17:51	17.30	30.20	16.00	94.60	164.60	16.00	12.40
2009_01_03 05:24:05	17.30	30.20	15.80	93.60	160.20	15.00	13.60
2009_01_03 05:30:19	17.20	30.20	15.70	93.60	162.20	15.00	13.20
2009_01_03 05:36:33	17.20	30.20	15.80	94.40	160.80	16.00	13.60
2009_01_03 05:42:46	17.00	30.20	15.50	93.60	161.40	16.00	12.20
2009_01_03 05:49:00	17.20	30.20	15.30	92.20	160.60	16.00	12.40
2009_01_03 05:55:15	17.40	30.20	15.10	90.20	162.40	17.00	13.20
2009_01_03 06:01:29	17.60	30.20	15.20	90.20	164.80	16.00	12.00
2009_01_03 06:07:43	17.60	30.20	14.90	88.80	167.60	16.00	12.20
2009_01_03 06:13:57	18.00	30.20	15.50	90.00	168.60	16.00	12.80
2009_01_03 06:20:11	18.10	30.20	16.10	91.60	169.80	15.00	12.80
2009_01_03 06:26:24	18.20	30.20	16.30	91.80	170.20	14.00	11.60
2009_01_03 06:32:38	17.80	30.20	15.50	90.40	163.40	14.00	10.40
2009_01_03 06:38:52	18.00	30.20	15.80	91.20	171.20	15.00	11.80
2009_01_03 06:45:07	18.10	30.20	15.60	89.60	167.20	14.00	10.20
2009_01_03 06:51:22	17.90	30.30	14.40	85.80	154.60	14.00	11.60
2009_01_03 06:57:36	17.70	30.30	15.10	89.40	149.60	15.00	12.60
2009_01_03 07:03:50	17.20	30.30	14.90	90.20	151.40	15.00	12.20
2009_01_03 07:10:05	16.80	30.30	15.00	92.60	152.60	15.00	12.40
2009_01_03 07:16:18	16.70	30.30	15.30	94.20	138.80	16.00	13.60
2009_01_03 07:22:33	16.90	30.30	15.70	95.00	157.80	15.00	12.60
2009_01_03 07:28:47	16.50	30.30	14.50	91.80	155.20	15.00	12.00
2009_01_03 07:35:01	16.70	30.30	15.00	92.80	160.60	14.00	11.80
2009_01_03 07:41:15	16.50	30.30	14.80	92.80	164.60	14.00	11.00
2009_01_03 07:47:29	16.60	30.30	14.80	92.60	164.20	14.00	11.20
2009_01_03 07:53:43	16.70	30.30	15.20	93.80	160.40	14.00	11.80
2009_01_03 07:59:57	16.70	30.30	14.70	92.00	166.80	14.00	10.60
2009_01_03 08:06:13	16.30	30.30	13.60	88.80	164.40	13.00	 9.60
2009_01_03 08:12:27	16.50	30.30	13.30	87.00	148.80	13.00	 9.20
2009_01_03 08:18:41	16.80	30.30	13.30	86.00	149.20	13.00	 9.40
2009_01_03 08:24:55	17.30	30.30	13.80	86.20	142.00	14.00	10.40
2009_01_03 08:31:09	17.60	30.30	14.90	89.00	159.20	17.00	13.80
2009_01_03 08:37:23	17.10	30.30	14.50	89.20	146.60	16.00	13.60
2009_01_03 08:43:37	16.40	30.30	14.90	93.60	147.00	15.00	13.00
2009_01_03 08:49:51	16.40	30.30	15.40	95.60	146.20	16.00	13.60
2009_01_03 08:56:05	16.40	30.30	15.30	95.00	157.80	15.00	12.20
2009_01_03 09:02:18	17.00	30.30	15.60	94.00	148.80	15.00	12.60
2009_01_03 09:08:32	17.00	30.30	15.70	94.40	161.60	16.00	11.00
2009_01_03 09:14:46	17.30	30.30	15.60	93.00	158.00	14.00	11.40
2009_01_03 09:21:00	17.20	30.30	15.60	93.00	150.60	15.00	13.20
2009_01_03 09:27:14	16.80	30.30	15.60	94.80	148.40	17.00	13.80
2009_01_03 09:33:27	16.40	30.30	15.30	95.20	145.80	16.00	12.40
2009_01_03 09:39:41	16.30	30.40	15.40	96.00	148.80	16.00	13.00
2009_01_03 09:45:56	15.90	30.40	15.50	98.40	164.40	15.00	10.40
2009_01_03 09:52:09	15.90	30.40	15.70	99.00	159.00	12.00	 7.80
2009_01_03 09:58:23	16.30	30.40	16.10	98.80	159.00	11.00	 7.20
2009_01_03 10:04:37	16.70	30.40	16.10	97.80	161.60	11.00	 6.20
2009_01_03 10:10:52	17.20	30.40	16.20	96.00	137.20	11.00	 6.20
2009_01_03 10:17:06	17.70	30.40	16.90	96.20	147.00	 7.00	 5.20
2009_01_03 10:23:20	18.00	30.40	17.00	95.40	142.20	 9.00	 5.80
2009_01_03 10:29:34	18.20	30.40	17.00	95.00	157.20	 8.00	 5.20
2009_01_03 10:35:48	18.40	30.40	16.60	92.80	142.40	 6.00	 2.00
2009_01_03 10:42:03	19.70	30.40	17.90	92.60	123.40	 5.00	 2.80
2009_01_03 10:48:17	19.60	30.40	17.00	89.60	157.60	 5.00	 2.60
2009_01_03 10:54:31	19.60	30.40	17.50	91.20	155.00	 4.00	 1.40
2009_01_03 11:00:49	19.90	30.40	17.10	89.00	181.00	 4.00	 1.00
2009_01_03 11:07:04	19.60	30.40	17.20	90.20	206.00	 3.00	 1.20
2009_01_03 11:13:19	19.90	30.40	17.50	90.20	210.20	 3.00	 1.00
2009_01_03 11:19:54	19.70	30.30	17.00	89.20	268.80	 3.00	 2.20
2009_01_03 11:26:18	19.30	30.30	16.70	89.40	273.80	 3.00	 2.00
2009_01_03 11:32:35	19.00	30.30	16.80	91.20	227.80	 4.00	 2.20
2009_01_03 11:38:50	18.90	30.40	17.00	92.00	41.80	 4.00	 1.60
2009_01_03 11:45:05	19.20	30.40	17.00	91.00	40.00	 3.00	 0.60
2009_01_03 12:01:02	19.40	30.40	17.10	90.40	304.00	 5.00	 3.20
2009_01_03 12:10:18	19.40	30.40	16.90	89.60	322.80	 4.00	 2.20
2009_01_03 12:16:40	19.70	30.30	16.80	88.60	358.00	 4.00	 2.20
2009_01_03 12:30:56	20.20	30.30	17.20	87.80	355.00	 3.00	 0.80
2009_01_03 12:37:24	20.40	30.30	17.20	87.20	343.60	 3.00	 1.20
2009_01_03 12:43:52	20.60	30.30	17.20	86.40	298.00	 3.00	 1.80
2009_01_03 12:50:20	20.40	30.30	17.20	87.00	298.00	 3.00	 0.80
2009_01_03 12:56:41	20.60	30.30	17.20	86.40	301.80	 4.00	 1.80
2009_01_03 13:03:05	20.80	30.30	18.00	88.60	244.20	 5.00	 1.80
2009_01_03 13:09:31	20.80	30.30	18.00	88.60	272.20	 7.00	 3.80
2009_01_03 13:16:18	20.60	30.30	17.70	88.20	106.00	 6.00	 2.40
2009_01_03 13:31:04	20.80	30.30	17.70	87.60	355.00	 5.00	 1.80
2009_01_03 13:49:33	21.30	30.30	17.80	86.40	 5.00	 6.00	 1.80
2009_01_03 13:56:06	21.10	30.30	17.60	86.20	 5.00	 4.00	 1.80
2009_01_03 14:02:24	21.20	30.30	18.00	87.40	 5.80	 5.00	 2.20
2009_01_03 14:08:38	21.20	30.30	17.80	86.60	334.60	 5.00	 2.80
2009_01_03 14:14:52	21.00	30.30	17.60	86.20	340.60	 5.00	 2.60
2009_01_03 14:21:07	21.00	30.30	17.50	86.20	337.80	 5.00	 2.60
2009_01_03 14:27:21	21.00	30.30	17.50	86.20	342.80	 5.00	 3.20
2009_01_03 14:33:35	21.10	30.30	18.00	87.60	342.80	 5.00	 4.00
2009_01_03 14:39:49	21.30	30.30	18.30	88.00	150.60	 6.00	 4.20
2009_01_03 14:46:04	21.30	30.30	18.20	87.40	347.00	 4.00	 2.60
2009_01_03 14:52:18	21.40	30.40	18.20	87.20	22.00	 5.00	 3.00
2009_01_03 14:58:33	21.40	30.40	18.10	86.60	26.00	 5.00	 2.60
2009_01_03 15:04:47	21.70	30.40	18.80	88.20	40.40	 5.00	 1.60
2009_01_03 15:11:01	21.90	30.40	18.20	85.60	15.80	 5.00	 2.40
2009_01_03 15:17:16	21.90	30.40	18.40	86.20	16.20	 4.00	 2.60
2009_01_03 15:23:30	21.90	30.40	18.40	86.20	16.40	 4.00	 2.60
2009_01_03 15:29:44	22.10	30.40	18.70	86.60	15.00	 4.00	 1.80
2009_01_03 15:35:58	22.10	30.40	18.60	86.00	191.80	 5.00	 3.40
2009_01_03 15:42:13	22.10	30.40	18.30	85.00	299.00	 4.00	 2.00
2009_01_03 15:48:27	22.10	30.40	18.30	85.00	318.40	 5.00	 3.20
2009_01_03 15:54:41	22.20	30.40	18.10	84.00	324.40	 5.00	 2.20
2009_01_03 16:00:56	22.20	30.40	18.30	84.60	326.00	 4.00	 1.40
2009_01_03 16:07:10	22.40	30.40	18.40	84.40	355.00	 4.00	 1.20
2009_01_03 16:13:24	22.40	30.40	18.40	84.40	355.00	 4.00	 2.20
2009_01_03 16:19:39	22.50	30.40	18.90	85.80	355.00	 3.00	 1.80
2009_01_03 16:25:53	22.60	30.40	18.70	84.60	354.20	 4.00	 1.20
2009_01_03 16:32:07	22.70	30.40	18.60	84.00	311.00	 4.00	 3.00
2009_01_03 16:38:22	22.90	30.40	19.30	85.80	322.80	 7.00	 4.60
2009_01_03 16:44:36	22.90	30.40	19.10	85.00	343.00	 9.00	 5.20
2009_01_03 16:50:51	23.00	30.40	18.60	83.00	195.60	 7.00	 4.60
2009_01_03 16:57:06	23.00	30.40	18.40	82.20	313.80	 7.00	 4.40
2009_01_03 17:03:20	23.00	30.40	18.20	81.60	330.00	 6.00	 3.60
2009_01_03 17:09:34	23.20	30.40	19.00	83.60	321.00	 6.00	 3.80
2009_01_03 17:15:48	23.30	30.40	18.90	83.20	320.00	 6.00	 0.60
2009_01_03 17:23:03	23.30	30.40	19.00	83.40	318.40	 4.00	 1.60
2009_01_03 17:29:17	23.30	30.40	19.60	85.40	303.80	 5.00	 3.40
2009_01_03 17:35:32	23.60	30.40	20.10	86.40	308.40	 6.00	 2.40
2009_01_03 17:41:46	23.60	30.40	20.10	86.40	311.20	 5.00	 3.40
2009_01_03 17:48:00	23.60	30.40	19.80	85.20	310.00	 4.00	 2.00
2009_01_03 17:54:15	23.50	30.40	20.00	86.20	310.40	 4.00	 2.00
2009_01_03 18:00:30	23.60	30.40	20.20	86.80	314.80	 5.00	 3.20
2009_01_03 18:06:44	23.80	30.40	20.50	87.00	38.00	 4.00	 1.00
2009_01_03 18:12:58	23.80	30.40	20.30	86.40	218.00	 5.00	 3.00
2009_01_03 18:19:12	23.80	30.40	20.10	85.60	349.00	 5.00	 2.00
2009_01_03 18:25:27	23.80	30.40	20.10	85.60	349.00	 3.00	 0.00
2009_01_03 18:31:41	23.90	30.40	20.60	87.00	95.00	 4.00	 1.80
2009_01_03 18:37:55	24.10	30.40	20.60	86.40	95.40	 4.00	 2.40
2009_01_03 18:44:09	24.10	30.40	20.80	87.00	114.20	 9.00	 2.60
2009_01_03 18:50:23	24.10	30.40	20.60	86.20	119.00	 4.00	 0.80
2009_01_03 18:56:38	23.90	30.40	20.50	86.40	113.20	 3.00	 1.20
2009_01_03 19:02:54	24.10	30.40	21.30	89.00	152.80	 5.00	 3.40
2009_01_03 19:09:08	24.20	30.40	22.00	91.20	140.20	 7.00	 4.80
2009_01_03 19:15:22	24.10	30.40	22.00	91.40	146.60	 7.00	 3.00
2009_01_03 19:21:37	24.10	30.40	22.20	92.20	139.20	 5.00	 3.00
2009_01_03 19:27:51	24.10	30.40	22.20	92.40	121.60	 5.00	 2.60
2009_01_03 19:34:05	24.10	30.40	22.10	91.80	136.00	 4.00	 0.80
2009_01_03 19:40:20	24.10	30.40	22.10	92.00	136.00	 2.00	 0.00
2009_01_03 19:46:35	24.10	30.40	22.00	91.60	136.00	 1.00	 0.20
2009_01_03 19:52:49	24.10	30.40	22.00	91.40	136.00	 2.00	 0.20
2009_01_03 19:59:03	24.20	30.40	22.30	92.40	95.40	 4.00	 2.00
2009_01_03 20:05:17	24.20	30.40	22.30	92.40	111.00	 4.00	 1.00
2009_01_03 20:11:31	24.20	30.40	22.50	93.20	115.00	 4.00	 1.20
2009_01_03 20:17:46	24.20	30.40	22.50	93.00	115.00	 3.00	 0.80
2009_01_03 20:24:00	24.20	30.40	22.60	93.60	136.80	 4.00	 1.60
2009_01_03 20:30:16	24.20	30.40	21.70	90.00	261.20	 5.00	 0.20
2009_01_03 20:36:31	24.40	30.40	21.70	89.60	261.20	 3.00	 1.00
2009_01_03 20:42:45	24.40	30.40	21.70	89.20	262.20	 3.00	 1.40
2009_01_03 20:48:59	24.40	30.40	22.00	90.20	279.80	 6.00	 2.80
2009_01_03 20:55:15	24.60	30.40	21.90	89.20	319.00	 7.00	 4.40
2009_01_03 21:01:29	24.70	30.40	21.70	88.40	296.40	 6.00	 3.00
2009_01_03 21:07:44	24.70	30.40	21.80	88.60	307.00	 5.00	 2.80
2009_01_03 21:13:58	24.90	30.40	22.60	90.60	78.40	 7.00	 4.80
2009_01_03 21:20:13	24.80	30.40	22.20	89.80	12.60	 7.00	 3.00
2009_01_03 21:26:30	24.70	30.40	22.20	89.80	11.00	 4.00	 1.80
2009_01_03 21:32:55	24.70	30.40	22.00	89.20	20.60	 3.00	 1.40
2009_01_03 21:39:09	24.60	30.40	21.80	88.80	94.40	 5.00	 2.60
2009_01_03 21:45:25	24.50	30.40	21.80	89.40	109.00	 5.00	 0.40
2009_01_03 21:51:40	24.70	30.40	22.10	89.60	111.20	 3.00	 1.00
2009_01_03 21:57:54	24.70	30.40	22.30	90.20	47.00	 3.00	 1.20
2009_01_03 22:04:08	24.70	30.40	22.20	90.00	47.00	 3.00	 0.40
2009_01_03 22:10:23	24.70	30.40	22.30	90.20	50.20	 5.00	 3.20
2009_01_03 22:16:37	24.70	30.40	22.00	89.40	51.00	 3.00	 1.20
2009_01_03 22:22:52	24.70	30.40	22.20	90.00	57.00	 4.00	 1.00
2009_01_03 22:29:07	24.80	30.40	22.10	89.40	57.00	 2.00	 0.20
2009_01_03 22:35:22	24.80	30.40	22.50	90.60	160.20	 9.00	 5.60
2009_01_03 22:41:36	24.70	30.40	22.70	91.60	148.00	10.00	 7.40
2009_01_03 22:47:51	24.50	30.40	22.70	92.80	158.60	 9.00	 6.60
2009_01_03 22:54:06	24.40	30.40	22.30	91.60	144.20	10.00	 7.60
2009_01_03 23:00:21	24.20	30.40	22.20	91.80	150.20	10.00	 5.20
2009_01_03 23:06:36	24.20	30.40	22.40	92.80	137.20	 8.00	 5.80
2009_01_03 23:12:51	24.20	30.40	22.20	92.00	131.00	10.00	 7.00
2009_01_03 23:19:06	24.30	30.40	22.60	93.00	127.00	10.00	 7.80
2009_01_03 23:25:20	24.40	30.40	22.70	93.20	130.80	10.00	 5.40
2009_01_03 23:31:34	24.20	30.40	22.40	92.80	128.60	11.00	 6.40
2009_01_03 23:37:50	24.40	30.40	22.80	93.20	132.60	10.00	 7.20
2009_01_03 23:44:04	24.60	30.40	22.90	93.00	140.80	 9.00	 5.40
2009_01_03 23:50:19	24.70	30.40	22.90	92.80	191.60	 7.00	 1.80
2009_01_03 23:56:33	24.70	30.40	23.20	93.60	190.80	 5.00	 1.40
2009_01_04 00:02:49	24.90	30.40	23.70	95.00	254.40	 3.00	 2.20
2009_01_04 00:09:03	25.00	30.40	23.40	93.60	281.00	 3.00	 2.20
2009_01_04 00:15:17	25.00	30.40	23.30	93.00	281.00	 3.00	 1.00
2009_01_04 00:21:30	25.00	30.30	23.60	94.00	184.60	 6.00	 3.00
2009_01_04 00:27:44	25.10	30.30	23.80	94.60	118.40	10.00	 6.40
2009_01_04 00:33:57	25.10	30.30	23.90	94.80	125.20	11.00	 9.20
2009_01_04 00:40:11	25.00	30.30	23.40	93.40	121.80	11.00	 7.20
2009_01_04 00:46:25	25.00	30.30	23.70	94.60	121.20	11.00	 6.80
2009_01_04 00:52:38	25.10	30.30	23.70	94.40	121.60	 9.00	 6.20
2009_01_04 00:58:52	25.10	30.30	23.60	94.00	122.60	 7.00	 4.40
2009_01_04 01:05:06	25.10	30.30	23.50	93.40	133.00	 6.00	 3.00
2009_01_04 01:11:20	25.30	30.30	24.10	94.80	119.40	 9.00	 4.80
2009_01_04 01:17:34	25.40	30.30	23.90	94.00	141.40	11.00	 7.20
2009_01_04 01:23:48	25.30	30.30	23.70	93.20	125.80	10.00	 7.20
2009_01_04 01:30:02	25.30	30.30	23.10	91.40	129.20	 9.00	 5.00
2009_01_04 01:36:18	25.30	30.30	23.50	92.60	130.80	 7.00	 5.80
2009_01_04 01:42:31	25.40	30.30	23.70	93.00	131.00	 8.00	 5.80
2009_01_04 01:48:45	25.40	30.30	23.90	93.80	119.00	 8.00	 4.80
2009_01_04 01:54:58	25.60	30.30	23.80	92.80	136.00	 8.00	 4.20
2009_01_04 02:01:12	25.60	30.30	23.90	93.00	131.80	 6.00	 3.60
2009_01_04 02:07:26	25.70	30.30	24.10	93.20	125.80	 5.00	 2.80
2009_01_04 02:13:39	25.70	30.30	23.70	92.00	148.80	 6.00	 3.80
2009_01_04 02:19:53	25.70	30.30	23.60	91.80	116.60	 6.00	 3.40
2009_01_04 02:26:06	25.80	30.30	23.90	92.40	124.00	 9.00	 5.00
2009_01_04 02:32:20	25.70	30.30	23.50	91.20	137.40	 9.00	 4.80
2009_01_04 02:38:33	25.70	30.30	23.50	91.40	123.60	 9.00	 5.60
2009_01_04 02:44:47	25.70	30.30	23.60	91.60	128.40	 7.00	 4.00
2009_01_04 02:51:01	25.70	30.30	23.80	92.20	123.80	 9.00	 5.20
2009_01_04 02:57:15	25.80	30.30	23.70	91.60	109.80	 6.00	 3.40
2009_01_04 03:03:29	25.70	30.30	23.80	92.40	108.40	 7.00	 5.00
2009_01_04 03:09:42	25.60	30.30	23.90	93.00	114.80	10.00	 5.00
2009_01_04 03:15:57	25.60	30.30	23.80	92.80	129.20	10.00	 7.60
2009_01_04 03:22:10	25.60	30.30	24.00	93.60	138.20	10.00	 6.80
2009_01_04 03:28:24	25.30	30.30	23.60	93.40	142.60	10.00	 6.80
2009_01_04 03:34:38	25.30	30.30	23.80	94.00	123.40	10.00	 5.00
2009_01_04 03:40:52	25.40	30.40	23.90	93.80	143.40	 8.00	 4.80
2009_01_04 03:47:05	25.40	30.40	23.90	93.80	131.20	 7.00	 4.60
2009_01_04 03:53:19	25.40	30.40	23.80	93.60	134.80	 7.00	 3.80
2009_01_04 03:59:33	25.50	30.40	23.80	93.00	130.80	 7.00	 4.60
2009_01_04 04:05:47	25.60	30.40	23.70	92.60	149.20	 7.00	 3.80
2009_01_04 04:12:02	25.60	30.40	23.80	92.80	138.20	 7.00	 4.60
2009_01_04 04:18:16	25.60	30.30	23.80	92.60	135.80	 5.00	 3.40
2009_01_04 04:24:30	25.60	30.30	24.00	93.40	130.80	 5.00	 2.60
2009_01_04 04:30:44	25.80	30.30	24.20	93.40	149.00	 5.00	 2.20
2009_01_04 04:36:57	25.80	30.30	24.00	92.80	144.80	 4.00	 2.60
2009_01_04 04:43:11	25.80	30.30	24.00	92.60	155.40	 3.00	 0.80
2009_01_04 04:49:25	25.80	30.30	24.40	94.20	126.00	 4.00	 3.00
2009_01_04 04:55:39	26.00	30.30	24.30	93.20	124.00	 4.00	 2.40
2009_01_04 05:01:52	26.00	30.30	24.30	93.00	124.60	 2.00	 0.80
2009_01_04 05:08:06	26.00	30.30	24.30	93.00	175.00	 4.00	 2.00
2009_01_04 05:14:20	26.00	30.30	24.40	93.40	193.80	 4.00	 2.40
2009_01_04 05:20:34	26.00	30.30	24.60	94.40	159.60	 4.00	 1.40
2009_01_04 05:26:48	26.10	30.30	24.90	95.00	49.20	 4.00	 2.60
2009_01_04 05:33:03	26.00	30.30	25.00	96.00	212.60	 6.00	 2.60
2009_01_04 05:39:17	26.00	30.30	25.00	96.00	336.20	 7.00	 3.60
2009_01_04 05:45:31	26.20	30.30	25.60	97.40	199.60	 9.00	 3.80
2009_01_04 05:51:45	26.30	30.30	25.80	98.00	81.80	12.00	 8.40
2009_01_04 05:57:59	26.30	30.30	25.70	97.60	351.80	12.00	 7.60
2009_01_04 06:04:13	26.30	30.30	25.70	97.40	212.80	10.00	 4.80
2009_01_04 06:10:28	26.30	30.30	25.60	97.20	208.60	 7.00	 4.60
2009_01_04 06:16:42	26.40	30.30	26.10	98.60	78.40	12.00	 7.60
2009_01_04 06:22:56	26.40	30.30	26.00	98.20	153.00	10.00	 6.60
2009_01_04 06:29:09	26.40	30.30	26.00	98.40	148.40	10.00	 6.20
2009_01_04 06:35:23	26.60	30.30	26.10	98.00	86.00	10.00	 5.80
2009_01_04 06:41:38	26.50	30.30	26.00	98.00	25.80	10.00	 5.00
2009_01_04 06:47:52	26.60	30.30	26.10	97.80	154.00	11.00	 6.60
2009_01_04 06:54:07	26.60	30.30	25.90	97.40	75.40	10.00	 5.60
2009_01_04 07:00:21	26.60	30.30	26.00	97.60	280.80	 9.00	 4.60
2009_01_04 07:06:35	26.60	30.30	26.00	97.60	16.80	 7.00	 4.60
2009_01_04 07:12:49	26.70	30.30	26.30	98.20	10.40	11.00	 8.40
2009_01_04 07:19:02	26.60	30.30	26.10	98.00	13.40	11.00	 7.80
2009_01_04 07:25:17	26.60	30.30	26.10	98.00	82.20	11.00	 8.20
2009_01_04 07:31:31	26.60	30.30	26.20	98.40	21.80	10.00	 6.80
2009_01_04 07:37:45	26.60	30.30	26.20	98.20	17.80	11.00	 7.60
2009_01_04 07:43:59	26.60	30.30	26.20	98.20	27.20	10.00	 7.20
2009_01_04 07:50:14	26.60	30.30	26.10	97.80	20.60	10.00	 7.60
2009_01_04 07:56:28	26.40	30.30	25.70	97.00	20.80	10.00	 7.80
2009_01_04 08:02:41	26.40	30.30	25.70	97.00	216.60	 9.00	 5.00
2009_01_04 08:08:55	26.60	30.30	25.80	96.80	152.20	 8.00	 5.00
2009_01_04 08:15:10	26.70	30.30	25.80	96.60	79.40	 8.00	 5.60
2009_01_04 08:21:25	26.70	30.30	25.80	96.20	42.60	 9.00	 4.40
2009_01_04 08:27:39	26.70	30.30	25.80	96.20	19.00	10.00	 6.80
2009_01_04 08:33:53	26.70	30.30	26.00	97.00	134.80	 8.00	 3.20
2009_01_04 08:40:07	27.00	30.30	26.40	97.60	98.60	 6.00	 2.20
2009_01_04 08:46:25	26.90	30.30	26.20	97.00	109.20	 3.00	 0.60
2009_01_04 08:52:39	27.10	30.30	26.80	98.60	138.00	 5.00	 2.60
2009_01_04 08:58:53	27.40	30.30	27.20	99.00	114.80	10.00	 7.40
2009_01_04 09:05:07	27.50	30.30	27.10	98.40	123.00	11.00	 7.20
2009_01_04 09:11:23	27.30	30.30	26.70	97.40	128.00	10.00	 5.80
